Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
brooklyn,Bushwick,1095 Putnam Avenue,6.0,2,0,6000.0
brooklyn,East Flatbush,977 East 34th Street,3.0,2,0,2999.0
brooklyn,New_Dev,1 Blue Slip,1.0,1,0,5055.0
brooklyn,Greenpoint,2 Blue Slip,2.0,2,0,7870.0
brooklyn,Gravesend,2354 West Street,2.0,1,0,2199.0
brooklyn,Greenwood,732 Fourth Avenue,3.0,2.5,1100,4000.0
brooklyn,Flatbush,2514 Cortelyou Road,2.0,1,0,2229.0
brooklyn,Downtown Brooklyn,257 Gold Street,0.5,1,0,3095.0
brooklyn,Stuyvesant Heights,788 Madison Street,2.0,1,0,2630.0
brooklyn,Borough Park,938 54th Street,1.0,1,750,1600.0
brooklyn,Bushwick,290 Harman Street,2.0,1,0,2944.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Crown Heights,195 Sullivan Place,1.0,1,0,2375.0
brooklyn,Canarsie,962 East 106th Street,2.0,1,0,2200.0
brooklyn,Stuyvesant Heights,61 Malcolm X Boulevard,3.0,3,0,3300.0
brooklyn,Midwood,1554 Ocean Avenue,1.0,1,775,1600.0
brooklyn,Brighton Beach,40 Shore Boulevard,1.0,1,725,2015.0
brooklyn,Clinton Hill,1005 Atlantic Avenue,2.0,1,0,3348.0
brooklyn,Flatbush,2009 Nostrand Avenue,2.0,1,0,2499.0
brooklyn,Kensington,665 Ocean Parkway,2.0,1,0,1995.0
brooklyn,Bedford-Stuyvesant,587 Greene Avenue,2.0,1.5,0,3000.0
brooklyn,Downtown Brooklyn,257 Gold Street,1.0,1,0,4095.0
brooklyn,Ocean Hill,9 Pleasant Place,3.0,1,1000,2575.0
brooklyn,Flatbush,2524 Albemarle Road,1.0,1,0,2300.0
brooklyn,Greenpoint,592 Manhattan Avenue,3.0,2,0,4500.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Kensington,465 East Seventh Street,1.0,1,800,1775.0
brooklyn,Ditmas Park,401 East 23rd Street,2.0,1,0,2499.0
brooklyn,Weeksville,1497 Prospect Place,2.0,1,0,2200.0
brooklyn,Marine Park,3922 Fillmore Avenue,2.0,1,800,1500.0
brooklyn,Bushwick,113 Saint Nicholas's Avenue,4.0,2,1800,3800.0
brooklyn,Downtown Brooklyn,196 Willoughby Street,1.0,1,0,4900.0
brooklyn,Kensington,315 Ocean Parkway,2.0,1,950,2550.0
brooklyn,Bedford-Stuyvesant,837 Bedford Avenue,1.0,1,0,2250.0
brooklyn,Flatbush,2009 Nostrand Avenue,3.0,1,0,2900.0
brooklyn,Flatbush,1620 New York Avenue,2.0,2,1500,4216.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Canarsie,573 East 93rd Street,2.0,1,900,2100.0
brooklyn,Homecrest,1672 East 22nd Street,2.0,2,1200,2500.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Crown Heights,263 Brooklyn Avenue,2.0,1,1000,3000.0
brooklyn,Downtown Brooklyn,196 Willoughby Street,1.0,1,0,5100.0
brooklyn,Bushwick,621 Bushwick Avenue,2.0,1,0,3272.0
brooklyn,Carroll Gardens,399 Smith Street,0.5,1,0,2200.0
brooklyn,Crown Heights,788 Nostrand Avenue,2.0,1,900,2500.0
brooklyn,Bedford-Stuyvesant,277 Halsey Street,4.0,1.5,0,3400.0
brooklyn,Bedford-Stuyvesant,276 Halsey Street,4.0,2,0,3700.0
brooklyn,Williamsburg,69 Ten Eyck Street,2.0,1,0,3800.0
brooklyn,Fort Hamilton,9602 Fourth Avenue,0.5,1,0,1400.0
brooklyn,Flatbush,1626 New York Avenue,3.0,2,1500,4300.0
brooklyn,DUMBO,100 Jay Street,1.0,1,0,4495.0
brooklyn,Bedford-Stuyvesant,640 Lafayette Avenue,1.0,1,0,2300.0
brooklyn,Williamsburg,138 South 4th Street,0.5,1,0,3277.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Flatbush,210 Linden Boulevard,1.0,1,0,2500.0
brooklyn,Clinton Hill,509 Myrtle Avenue,2.0,1,0,3800.0
brooklyn,Williamsburg,146 South 4th Street,1.0,1,0,4197.0
brooklyn,Clinton Hill,490 Myrtle Avenue,0.5,1,0,2600.0
brooklyn,Weeksville,1756 Bergen Street,3.0,2,0,2650.0
brooklyn,Downtown Brooklyn,110 Livingston Street,1.0,1,0,4395.0
brooklyn,Stuyvesant Heights,458 Pulaski Street,3.0,1.5,0,3495.0
brooklyn,Bushwick,907 Broadway,3.0,1.5,0,3200.0
brooklyn,Bedford-Stuyvesant,113 Macdonough Street,2.0,1,0,2500.0
brooklyn,Flatbush,1620 New York Avenue,2.0,2,1500,4216.0
brooklyn,New_Dev,86 Fleet Place,0.5,1,501,3101.0
brooklyn,Bushwick,1200 Decatur Street,1.0,1,0,2995.0
brooklyn,Williamsburg,152 Manhattan Avenue,2.0,1,0,3600.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Midwood,1819 Avenue L,1.0,1,716,1650.0
brooklyn,Prospect Park South,123 Parkside Avenue,1.0,1,827,3450.0
brooklyn,Sunset Park,5605 Eighth Avenue,4.0,1,0,2600.0
brooklyn,Boerum Hill,268 Dean Street,0.5,1,0,1100.0
brooklyn,Greenpoint,26 West Street,0.5,1,0,2792.0
brooklyn,Ditmas Park,12 Matthews Court,2.0,2,1100,3500.0
brooklyn,Bushwick,345 Eldert Street,0.5,1,0,2250.0
brooklyn,Bath Beach,8635 21st Avenue,1.0,1,0,1850.0
brooklyn,New_Dev,1510 Gates Avenue,2.0,1,0,4400.0
brooklyn,East Flatbush,1369 East 49th Street,2.0,1,1000,2200.0
brooklyn,Bushwick,115 Stanwix Street,3.0,2,0,5500.0
brooklyn,Bath Beach,8635 21st Avenue,0.5,1,0,1595.0
brooklyn,Bushwick,426 Menahan Street,5.0,2,0,4000.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Flatbush,39 East 21st Street,0.5,1,0,2690.0
brooklyn,Bushwick,114 Woodbine Street,2.0,1,0,2450.0
brooklyn,Midwood,1122 Chestnut Avenue,2.0,1,900,2284.0
brooklyn,Bushwick,1633 Dekalb Avenue,3.0,1.5,0,3200.0
brooklyn,Bedford-Stuyvesant,154 Herkimer Street,2.0,1,1540,2500.0
brooklyn,New_Dev,86 Fleet Place,0.5,1,501,3101.0
brooklyn,Prospect Heights,461 Dean Street,0.5,1,440,3075.0
brooklyn,Prospect Heights,461 Dean Street,1.0,1,689,4195.0
brooklyn,East Williamsburg,20 Division Place,2.0,1,0,2800.0
brooklyn,Williamsburg,1 N 4th Place,3.0,2.5,1388,10591.0
brooklyn,East Williamsburg,250 Moore Street,0.5,1,1000,3500.0
brooklyn,Red Hook,164 Dikeman Street,2.0,1,0,2995.0
brooklyn,Bushwick,92 Harman Street,3.0,1,0,2999.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Bushwick,97 Himrod Street,3.0,1.5,0,2900.0
brooklyn,Prospect Heights,195 Underhill Avenue,0.5,1,0,2209.0
brooklyn,Boerum Hill,372 Baltic Street,2.0,1,0,3375.0
brooklyn,Flatbush,570 East 26th Street,0.5,1,0,1495.0
brooklyn,Flatbush,1622 New York Avenue,3.0,2,0,4200.0
brooklyn,Crown Heights,396 Prospect Place,1.0,1,0,2400.0
brooklyn,Borough Park,1115 63rd Street,1.0,1,0,1575.0
brooklyn,Williamsburg,239 North 9th Street,0.5,1,452,3708.0
brooklyn,Stuyvesant Heights,967 Greene Avenue,4.0,3,2588,8000.0
brooklyn,Downtown Brooklyn,10 City Point,0.5,1,0,3075.0
brooklyn,Prospect Lefferts Gardens,396 Lefferts Avenue,3.0,3,1921,4700.0
brooklyn,Downtown Brooklyn,150 Myrtle Avenue,1.0,1,738,3700.0
brooklyn,Windsor Terrace,567 17th Street,2.0,1,0,2900.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Bay Ridge,6730 Fifth Avenue,3.0,1,0,2500.0
brooklyn,Stuyvesant Heights,962 Greene Avenue,1.0,1,0,2500.0
brooklyn,Stuyvesant Heights,1875 Atlantic Avenue,2.0,1,0,2550.0
brooklyn,Bushwick,175 Palmetto Street,4.0,2,0,4500.0
brooklyn,East Flatbush,1632 Brooklyn Avenue,2.0,2,0,2799.0
brooklyn,Williamsburg,212 N 9th Street,1.0,1,671,4950.0
brooklyn,Downtown Brooklyn,96 Schermerhn Street,2.0,1.5,0,6495.0
brooklyn,Downtown Brooklyn,250 Gold Street,1.0,1,0,3900.0
brooklyn,Flatbush,2510 Bedford Avenue,1.0,1,0,2299.0
brooklyn,Williamsburg,1 N 4th Place,0.5,1,538,3795.0
brooklyn,Downtown Brooklyn,257 Gold Street,0.5,1,0,2995.0
brooklyn,Bushwick,412 Suydam Street,3.0,2,0,4000.0
brooklyn,Bushwick,842 Flushing Avenue,3.0,2,0,3900.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Williamsburg,297 Broadway,4.0,2,0,6000.0
brooklyn,Bushwick,277 Menahan Street,4.0,1.5,0,3499.0
brooklyn,Crown Heights,2175 Bergen Street,3.0,2,0,3000.0
brooklyn,Williamsburg,209 Montrose Avenue,4.0,2,0,6750.0
brooklyn,Prospect Heights,662 Pacific Street,1.0,1,0,3815.0
brooklyn,Brighton Beach,2750 East 12th Street,0.5,1,0,1500.0
brooklyn,Brighton Beach,2750 East 12th Street,2.0,2,0,2600.0
brooklyn,Brighton Beach,1125 Banner Avenue,1.0,1,0,2000.0
brooklyn,New_Dev,1704 Ocean Avenue,2.0,2,0,2904.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,New_Dev,86 Fleet Place,0.5,1,501,3101.0
brooklyn,Downtown Brooklyn,250 Gold Street,2.0,1,0,4650.0
brooklyn,Bushwick,412 Suydam Street,3.0,2.5,0,4750.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Bushwick,115 Stanwix Street,2.0,2,0,3800.0
brooklyn,New_Dev,1704 Ocean Avenue,1.0,1,0,2290.0
brooklyn,Bedford-Stuyvesant,591 Willoughby Avenue,2.0,1,900,2950.0
brooklyn,Bushwick,233 Weirfield Street,1.0,1,0,2550.0
brooklyn,Bushwick,115 Stanwix Street,1.0,1,0,3500.0
brooklyn,Brighton Beach,2750 East 12th Street,2.0,2,0,3800.0
brooklyn,Fort Greene,253 Cumberland Street,0.5,1,0,1895.0
brooklyn,Kensington,222 East Eighth Street,1.0,1,0,1750.0
brooklyn,Bushwick,115 Stanwix Street,2.0,1,0,3800.0
brooklyn,Prospect Lefferts Gardens,620 Parkside Avenue,3.0,1,0,3100.0
brooklyn,Williamsburg,1 N 4th Place,0.5,1,538,3795.0
brooklyn,Flatbush,200 Linden Boulevard,1.0,1,0,2549.0
brooklyn,Kensington,488 Ocean Parkway,1.0,1,0,1850.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Kensington,315 Ocean Parkway,0.5,1,0,1600.0
brooklyn,Greenpoint,117 Freeman Street,1.0,1,0,2635.0
brooklyn,East Flatbush,3411 Farragut Road,2.0,1,0,2399.0
brooklyn,Kensington,110 Ocean Parkway,1.0,1,800,1995.0
brooklyn,Flatbush,822 Flatbush Avenue,2.0,2,0,3499.0
brooklyn,Homecrest,2355 East 12th Street,1.0,1,0,1650.0
brooklyn,East New York,483 Pennsylvan Avenue,1.0,1,0,1975.0
brooklyn,East New York,483 Pennsylvan Avenue,1.0,1,0,1900.0
brooklyn,Brooklyn Heights,38 Columbia Place,1.0,1,0,2400.0
brooklyn,East Williamsburg,250 Moore Street,0.5,1,1000,3500.0
brooklyn,DUMBO,100 Jay Street,1.0,1,0,4495.0
brooklyn,Prospect Park South,240 East 18th Street,1.0,1,0,1995.0
brooklyn,Williamsburg,97 Varet Street,3.0,1,0,3517.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Midwood,1903 Ocean Avenue,1.0,1,0,1825.0
brooklyn,Bedford-Stuyvesant,593 Marcy Avenue,1.0,1,600,2475.0
brooklyn,Flatbush,3111 Glenwood Road,3.0,1,1000,2200.0
brooklyn,Bushwick,64 Harman Street,1.0,1,0,2099.0
brooklyn,Bushwick,73 Jefferson Street,4.0,1.5,0,3800.0
brooklyn,Fort Hamilton,357 88th Street,3.0,1,0,3500.0
brooklyn,Fort Hamilton,357 88th Street,2.0,1,0,2800.0
brooklyn,New_Dev,33 Bond Street,1.0,1,0,3910.0
brooklyn,New_Dev,33 Bond Street,2.0,2,0,6000.0
brooklyn,Fort Greene,810 Fulton Street,1.0,1,0,2499.0
brooklyn,Prospect Park South,20 Crooke Avenue,3.0,1,0,2650.0
brooklyn,New_Dev,33 Bond Street,1.0,1,0,3870.0
brooklyn,Bushwick,1114 Halsey Street,3.0,2,0,3995.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,East Williamsburg,203 Mckibbin Street,0.5,1,0,4000.0
brooklyn,Bushwick,334 Central Avenue,3.0,1,0,2995.0
brooklyn,Bushwick,170 Suydam Street,3.0,2,0,3300.0
brooklyn,Gravesend,2563 West 16th Street,3.0,1,800,2200.0
brooklyn,Brooklyn Heights,184 Joralemon Street,2.0,1,950,6295.0
brooklyn,Flatbush,1626 New York Avenue,3.0,2,1500,4300.0
brooklyn,East Flatbush,2032 East 41st Street,3.0,1.5,1600,2650.0
brooklyn,Gravesend,2514 East 1st Street,3.0,1,1000,2280.0
brooklyn,Kensington,796 Mcdonald Avenue,2.0,1,0,2275.0
brooklyn,Downtown Brooklyn,10 City Point,0.5,1,0,3075.0
brooklyn,Stuyvesant Heights,788 Madison Street,2.0,1,0,2630.0
brooklyn,Flatlands,1188 East 55th Street,3.0,1.5,1000,2800.0
brooklyn,Downtown Brooklyn,250 Gold Street,2.0,1.5,0,5200.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Sunset Park,572 46th Street,3.0,1,1100,2150.0
brooklyn,Downtown Brooklyn,250 Gold Street,2.0,1,0,4900.0
brooklyn,Kensington,796 Mcdonald Avenue,4.0,2,0,3400.0
brooklyn,Stuyvesant Heights,645 Decatur Street,3.0,2,1200,3350.0
brooklyn,Bushwick,205 Central Avenue,1.0,1,0,2500.0
brooklyn,Bushwick,211 Central Avenue,3.0,2,0,4250.0
brooklyn,Flatbush,1410 New York Avenue,3.0,1,0,2100.0
brooklyn,Bushwick,205 Central Avenue,4.0,2,0,4500.0
brooklyn,East New York,659 Vermont Street,2.0,2,0,2200.0
brooklyn,New_Dev,86 Fleet Place,0.5,1,501,3101.0
brooklyn,Downtown Brooklyn,257 Gold Street,0.5,1,0,2995.0
brooklyn,Mapleton,2345 60th Street,2.0,1,759,2550.0
brooklyn,Mapleton,2345 60th Street,1.0,1,567,2000.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Flatbush,2144 Cortelyou Road,1.0,1,0,1895.0
brooklyn,Borough Park,935 58th Street,3.0,1,1200,2500.0
brooklyn,Bushwick,207 Central Avenue,1.0,1,0,2499.0
brooklyn,Stuyvesant Heights,656 Macon Street,2.0,2,1200,4100.0
brooklyn,Greenwood,692 Fifth Avenue,2.0,1,800,2300.0
brooklyn,Bushwick,1106 Bushwick Avenue,1.0,1,0,2200.0
brooklyn,Bushwick,179 Saint Nicholas Avenue,3.0,2,900,3000.0
brooklyn,Greenpoint,88 Clay Street,1.0,1,0,3000.0
brooklyn,Fort Greene,241 Carlton Avenue,0.5,1,0,3700.0
brooklyn,Williamsburg,1 N 4th Place,1.0,1,600,4597.0
brooklyn,Downtown Brooklyn,257 Gold Street,1.0,1,0,4095.0
brooklyn,Midwood,1610 Avenue P,2.0,1,0,2295.0
brooklyn,East New York,293 Etna Street,2.0,1,1100,2000.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Bedford-Stuyvesant,33 Little Nassau Street,1.0,1,0,2670.0
brooklyn,Bushwick,152 Grove Street,2.0,1,0,2549.0
brooklyn,Brighton Beach,230 Corbin Place,2.0,2,900,2600.0
brooklyn,Fort Hamilton,422 100th Street,3.0,2,0,2900.0
brooklyn,Bushwick,73A Cooper Street,2.0,3,0,3000.0
brooklyn,Crown Heights,1140 Saint Johns Place,2.0,1,0,2100.0
brooklyn,Ditmas Park,1900 Newkirk Avenue,2.0,1,0,2223.0
brooklyn,Sunset Park,360 49th Street,2.0,1,0,1750.0
brooklyn,Fort Hamilton,360 89th Street,3.0,2,1200,3195.0
brooklyn,Crown Heights,377 Montgomery Street,3.0,1,0,2870.0
brooklyn,New_Dev,10 Montieth Street,2.0,2,0,4325.0
brooklyn,Greenpoint,67 Huron Street,1.0,1,500,2200.0
brooklyn,Williamsburg,357 South 4th Street,3.0,1,0,4200.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,DUMBO,81 Washington Street,1.0,1,1267,6095.0
brooklyn,Bushwick,1213 Bushwick Avenue,3.0,1,0,2875.0
brooklyn,Kensington,39 Parkville Avenue,1.0,1,800,2100.0
brooklyn,Fort Hamilton,360 89th Street,2.0,1,800,2595.0
brooklyn,Bushwick,668 Bushwick Avenue,1.0,1,0,3000.0
brooklyn,Carroll Gardens,340 Carroll Street,1.0,1,700,2550.0
brooklyn,Bushwick,285 Wyckoff Avenue,3.0,1,0,2999.0
brooklyn,Ocean Hill,1244 Herkimer Street,2.0,1,0,2200.0
brooklyn,Stuyvesant Heights,962 Greene Avenue 1GARDEN,1.0,1,0,2500.0
brooklyn,Canarsie,1260 East 91st Street,2.0,1,850,2300.0
brooklyn,Bushwick,115 Stanwix Street,3.0,2,0,5500.0
brooklyn,New_Dev,169 Johnson Avenue,2.0,2,0,4850.0
brooklyn,Midwood,1202 Avenue K,2.0,1,0,2400.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,New_Dev,169 Johnson Avenue,2.0,1,0,4600.0
brooklyn,Williamsburg,357 South 4th Street,3.0,2,0,4400.0
brooklyn,Bay Ridge,333 Ovington Avenue,1.0,1,750,1600.0
brooklyn,Fort Greene,76 Clermont Avenue,2.0,1.5,1060,5500.0
brooklyn,Brooklyn Heights,89 Hicks Street,0.5,1,0,1864.0
brooklyn,Sheepshead Bay,2221 East 7th Street,2.0,1,0,2195.0
brooklyn,Crown Heights,993 President Street,1.0,1,0,2000.0
brooklyn,Weeksville,1610 Bergen Street,4.0,3,0,3400.0
brooklyn,Bedford-Stuyvesant,136 Hart Street,2.0,1,0,2899.0
brooklyn,Downtown Brooklyn,257 Gold Street,0.5,1,0,2995.0
brooklyn,Downtown Brooklyn,10 City Point,0.5,1,0,3075.0
brooklyn,East Flatbush,3401 Farragut Road,4.0,2,0,3000.0
brooklyn,East Flatbush,3405 Farragut Road,3.0,2,0,3000.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,East Flatbush,977 East 34th Street,2.0,2,0,2450.0
brooklyn,Greenpoint,26 West Street,0.5,1,0,2834.0
brooklyn,New_Dev,262 9th Street,2.0,2,0,10000.0
brooklyn,Farragut,1609 Brooklyn Avenue,2.0,2,0,2800.0
brooklyn,East Flatbush,977 East 34th Street,3.0,2,0,3000.0
brooklyn,Brownsville,45 Chester Street,4.0,1,0,2850.0
brooklyn,Brooklyn Heights,65 Pineapple Street,2.0,1,0,3300.0
brooklyn,Brighton Beach,10 Shore Boulevard,0.5,1,550,1615.0
brooklyn,East Flatbush,977 East 34th Street,4.0,3,0,3695.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,East Flatbush,1369 East 49th Street,2.0,1,1000,2200.0
brooklyn,Stuyvesant Heights,1064 Putnam Avenue,4.0,1.5,0,3450.0
brooklyn,Bushwick,296 Harman Street,2.0,1,0,2700.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,East Flatbush,977 East 34th Street,3.0,2,0,3000.0
brooklyn,Flatbush,2510 Bedford Avenue,2.0,1,0,2299.0
brooklyn,Farragut,1613 Brooklyn Avenue,2.0,2,0,2750.0
brooklyn,Bedford-Stuyvesant,264 Halsey Street,4.0,2,0,3699.0
brooklyn,Kensington,49 Parkville Avenue,2.0,1,0,2650.0
brooklyn,Crown Heights,688 Sterling Place,3.0,1.5,0,2725.0
brooklyn,Williamsburg,187 Johnson Avenue,4.0,1.5,0,5000.0
brooklyn,Gravesend,8301 Bay Parkway,1.0,1,765,1925.0
brooklyn,Greenpoint,26 West Street,0.5,1,0,2792.0
brooklyn,Williamsburg,1 N 4th Place,3.0,2.5,1388,10591.0
brooklyn,Downtown Brooklyn,257 Gold Street,1.0,1,0,4095.0
brooklyn,Prospect Park South,73 Saint Pauls Place,2.0,1,0,2080.0
brooklyn,Crown Heights,871 Bergen Street,2.0,1,0,3400.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Williamsburg,92 Roebling Street,1.0,1.5,1400,5200.0
brooklyn,Sunset Park,430 61st Street,3.0,1,900,3000.0
brooklyn,Bushwick,471 Evergreen Avenue,1.0,1,0,2550.0
brooklyn,Cobble Hill,134 Amity Street,2.0,1,0,5500.0
brooklyn,Greenpoint,26 West Street,0.5,1,0,2792.0
brooklyn,Bushwick,193 Cornelia Street,2.0,1,0,2795.0
brooklyn,Bushwick,107 Suydam Street,2.0,1.5,0,2800.0
brooklyn,Prospect Lefferts Gardens,340 Rutland Road,3.0,1,0,3200.0
brooklyn,Brownsville,143 Rockaway Parkway,2.0,1,0,2150.0
brooklyn,New_Dev,86 Fleet Place,0.5,1,501,3101.0
brooklyn,Vinegar Hill,260 Water Street,2.0,1,0,5795.0
brooklyn,Bedford-Stuyvesant,715 De Kalb Avenue,3.0,1.5,0,3200.0
brooklyn,Bedford-Stuyvesant,240 Madison Street,3.0,2,0,3600.0
brooklyn,New_Dev,181 Front Street,2.0,2,0,6496.0
brooklyn,Crown Heights,461 Saratoga Avenue,3.0,1.5,0,2700.0
