Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
manhattan,Nolita,227 Mulberry Street,0.5,1,0,3495.0
manhattan,Sutton Place,1065 Second Avenue,1.0,1,812,5853.0
manhattan,Lincoln Square,145 West 67th Street,1.0,1,0,4200.0
manhattan,Fulton/Seaport,200 Water Street,2.0,2,948,6500.0
manhattan,Lower East Side,229 Chrystie Street,1.0,1,707,5350.0
manhattan,Battery Park City,375 South End Avenue,0.5,1,625,3995.0
manhattan,Battery Park City,395 South End Avenue,0.5,1,574,3165.0
manhattan,New_Dev,50 West Street,3.0,3,3653,30000.0
manhattan,Hell's Kitchen,325 West 51st Street,0.5,1,450,2695.0
manhattan,Upper West Side,323 West 96th Street,2.0,2,911,5750.0
manhattan,Yorkville,446 East 88th Street,1.0,1,500,2700.0
manhattan,Lincoln Square,102 West 71st Street,1.0,1,0,2500.0
manhattan,East Village,120 East 13th Street,1.0,1.5,1300,6800.0
manhattan,Lenox Hill,300 East 62nd Street,2.0,2,0,6800.0
manhattan,East Village,182 Avenue A,0.5,1,0,2500.0
manhattan,East Village,208 East 7th Street,2.0,1,0,3150.0
manhattan,Lincoln Square,155 West 68th Street,0.5,1,600,3350.0
manhattan,Lenox Hill,16 East 71st Street,1.0,1,770,4950.0
manhattan,Hudson Yards,411 West 35th Street,2.0,2,0,7495.0
manhattan,Hell's Kitchen,416 West 52nd Street,1.0,1,0,3950.0
manhattan,Lenox Hill,1470 First Avenue,1.0,1,0,2750.0
manhattan,New_Dev,420 E 54th Street,2.0,2,1193,8944.0
manhattan,New_Dev,21 West End Avenue,0.5,1,0,3970.0
manhattan,Yorkville,400 E 84th Street,2.0,2,0,7300.0
manhattan,South Harlem,2074 Frederic Douglas Boulevard,1.0,1,0,2595.0
manhattan,Hell's Kitchen,432 West 52nd Street,1.0,1,0,3950.0
manhattan,Lenox Hill,47 East 64th Street,0.5,1,0,3350.0
manhattan,Kips Bay,219 E 23rd Street,2.0,1,0,4095.0
manhattan,Kips Bay,209 E 25th Street,1.0,1,0,3495.0
manhattan,Murray Hill,326 E 35th Street,2.0,1,0,3795.0
manhattan,Hell's Kitchen,333 West 57th Street,0.5,1,0,2500.0
manhattan,Upper West Side,484 Amsterdam Avenue,2.0,1,0,4000.0
manhattan,Yorkville,200 E 87th Street,1.0,1,0,4500.0
manhattan,Lenox Hill,47 East 64th Street,2.0,2,0,7800.0
manhattan,Yorkville,346 East 87th Street,1.0,1,0,2294.0
manhattan,Hell's Kitchen,561 10th Avenue,1.0,1,0,3692.0
manhattan,Lincoln Square,161 West 61st Street,1.0,1.5,0,5000.0
manhattan,Upper West Side,152 West 76th Street,1.0,1,0,3200.0
manhattan,Hell's Kitchen,503 West 46th Street,1.0,1,700,4250.0
manhattan,Upper West Side,680 West End Avenue,3.0,2,1750,7995.0
manhattan,Hudson Heights,850 West 176th Street,2.0,1,1000,2600.0
manhattan,Lower East Side,8 Rivington Street,4.0,1,1000,7500.0
manhattan,Lenox Hill,404 E. 66th Street,1.0,1,735,3500.0
manhattan,Greenwich Village,77 East 12th Street,1.0,1,0,4200.0
manhattan,Central Harlem,211 West 146th Street,0.5,1,0,1700.0
manhattan,New_Dev,19 Dutch Street,1.0,1,0,5456.0
manhattan,Midtown,271 W 47th Street,1.0,1,0,4704.0
manhattan,Murray Hill,207 East 37th Street,0.5,1,0,2850.0
manhattan,East Harlem,167 East 107th Street,1.0,1,0,1895.0
manhattan,New_Dev,685 First Avenue,3.0,2,1415,11000.0
manhattan,Turtle Bay,350 East 52nd Street,3.0,1,900,5000.0
manhattan,Turtle Bay,350 East 52nd Street,0.5,1,550,2615.0
manhattan,South Harlem,2074 Frederic Douglas Boulevard,2.0,1,0,2995.0
manhattan,Lenox Hill,425 East 63rd Street,1.0,1.5,0,4200.0
manhattan,Yorkville,332 East 93rd Street,1.0,1,0,2650.0
manhattan,Sutton Place,235 East 55th Street,1.0,1.5,856,5295.0
manhattan,Central Harlem,410 Lenox Avenue,2.0,1,0,2600.0
manhattan,East Village,102 Saint Mark's Place,1.0,1,0,2675.0
manhattan,Lower East Side,11 Stanton Street,2.0,1,0,4144.0
manhattan,Chelsea,105 W 29th Street,1.0,1,752,6164.0
manhattan,Lincoln Square,200 West 67th Street,1.0,1,781,5320.0
manhattan,Hell's Kitchen,411 West 45th Street,2.0,1,0,3150.0
manhattan,Greenwich Village,172 Thompson Street,1.0,1,0,2950.0
manhattan,Turtle Bay,160 E 48th Street,2.0,1.5,862,5895.0
manhattan,Hell's Kitchen,417 West 47th Street,2.0,1,0,3595.0
manhattan,Turtle Bay,232 East 50th Street,2.0,1,0,4150.0
manhattan,Murray Hill,127 East 39th Street,2.0,1,0,4200.0
manhattan,Hudson Yards,319 West 30th Street,0.5,1,0,1980.0
manhattan,Lincoln Square,38 West 69th Street,1.0,2,0,5750.0
manhattan,Hudson Heights,640 Fort Washington Avenue,1.0,1,550,2383.0
manhattan,Murray Hill,155 East 38th Street,2.0,2,0,4900.0
manhattan,Yorkville,224 East 89th Street,0.5,1,0,2400.0
manhattan,New_Dev,10-40 River Road,1.0,1,635,2900.0
manhattan,Upper West Side,2250 Broadway,2.0,2,1100,6995.0
manhattan,Tribeca,38 Warren Street,2.0,2,1316,15000.0
manhattan,Hudson Yards,410 West 36th Street,1.0,1,0,3000.0
manhattan,Turtle Bay,210 East 47th Street,2.0,1,760,4200.0
manhattan,Turtle Bay,160 E 48th Street,2.0,1,778,6175.0
manhattan,Murray Hill,213 East 37th Street,3.0,1,0,6500.0
manhattan,Upper West Side,313 West 105th Street,2.0,2,0,4100.0
manhattan,East Village,624 E 11th Street,0.5,1,0,2617.0
manhattan,Lower East Side,210 Rivington Street,2.0,1,0,4362.0
manhattan,Lower East Side,210 Rivington Street,3.0,1,0,4581.0
manhattan,Murray Hill,25 Tudor City Place,0.5,1,0,2700.0
manhattan,Flatiron,60 West 23rd Street,1.0,1,0,4500.0
manhattan,Flatiron,186 Fifth Avenue,3.0,3,2440,24995.0
manhattan,Washington Heights,251 Ft Washington Avenue,4.0,1,0,3500.0
manhattan,Hamilton Heights,501 West 140th Street,4.0,2,0,3000.0
manhattan,Upper West Side,101 W. 90th Street,2.0,2,975,5610.0
manhattan,Murray Hill,213 East 37th Street,0.5,1,0,2850.0
manhattan,Gramercy Park,385 First Avenue,1.0,1,0,4300.0
manhattan,New_Dev,510 East 14th Street,3.0,2,0,11225.0
manhattan,Murray Hill,213 East 37th Street,2.0,1,0,5400.0
manhattan,East Harlem,1595 Lexington Avenue,0.5,1,0,2900.0
manhattan,West Village,234 West 13th Street,1.0,1,0,3950.0
manhattan,Midtown,65 West 55th Street,2.0,2,0,7000.0
manhattan,Flatiron,22 West 15th Street,1.0,1.5,0,5900.0
manhattan,Murray Hill,300 East 40th Street,1.0,1,650,3250.0
manhattan,Hell's Kitchen,322 West 57th Street,1.0,1,760,4800.0
manhattan,New_Dev,175 West 60th Street,1.0,1,0,5692.0
manhattan,Kips Bay,222 East 24th Street,0.5,1,0,2875.0
manhattan,Washington Heights,607 West 161st Street,0.5,1,595,2350.0
manhattan,Midtown South,160 Madison Avenue,2.0,2,0,8700.0
manhattan,Hell's Kitchen,322 West 57th Street,2.0,2,0,12000.0
manhattan,Lower East Side,130 Allen Street,1.0,1,0,3700.0
manhattan,Gramercy Park,220 East 22nd Street,0.5,1,354,4506.0
manhattan,East Village,700 East 9th Street,2.0,1,0,3495.0
manhattan,Chinatown,104 Bayard Street,0.5,1,0,1699.0
manhattan,East Village,236 East Seventh Street,0.5,1,0,1925.0
manhattan,Nolita,55 Spring Street,2.0,1,0,4000.0
manhattan,Hudson Heights,209 Bennett Avenue,1.0,1,0,1850.0
manhattan,Upper West Side,325 West 88th Street,1.0,1,0,2700.0
manhattan,Upper West Side,71 West 89th Street,1.0,1,0,3500.0
manhattan,Lincoln Square,33 West End Avenue,1.0,1,0,4325.0
manhattan,Yorkville,424 East 85th Street,1.0,1,600,2250.0
manhattan,Upper West Side,588 Amsterdam Avenue,2.0,1,0,3207.0
manhattan,Murray Hill,245 E. 40th Street,1.0,1,812,5060.0
manhattan,Kips Bay,234 East 24th Street,3.0,1,0,5999.0
manhattan,Upper West Side,808 Columbus Avenue,1.0,1,652,4495.0
manhattan,New_Dev,645 West 59th Street,3.0,3.5,2026,31000.0
manhattan,Hell's Kitchen,550 West 54th Street,0.5,1,0,3775.0
manhattan,Kips Bay,234 East 24th Street,0.5,1,0,2800.0
manhattan,Financial District,90 Washington Street,0.5,1,0,3450.0
manhattan,Lincoln Square,33 West End Avenue,0.5,1,0,3450.0
manhattan,West Chelsea,450 W 17th Street,0.5,1,0,4900.0
manhattan,Sutton Place,141 East 55th Street,3.0,1.5,0,5200.0
manhattan,Gramercy Park,332 East 18th Street,3.0,1,0,4700.0
manhattan,Central Harlem,137 West 137th Street,1.0,1,0,2203.0
manhattan,Lenox Hill,215 East 68th Street,1.0,2,1171,7295.0
manhattan,Yorkville,1775 York Avenue,1.0,1,0,4095.0
manhattan,Financial District,63 Wall Street,0.5,1,615,4095.0
manhattan,Chelsea,155 West 21st Street,1.0,1,0,5295.0
manhattan,Flatiron,280 Park Avenue South,1.0,1,728,4995.0
manhattan,New_Dev,225 West 28th Street,0.5,1,0,4550.0
manhattan,Hudson Yards,350 West 37th Street,2.0,1,0,4495.0
manhattan,East Village,514 East 5th Street,0.5,1,0,2250.0
manhattan,Carnegie Hill,125 East 90th Street,1.0,1,0,2650.0
manhattan,Upper West Side,750 Columbus Avenue,2.0,2,1065,5909.0
manhattan,Murray Hill,300 E. 39th Street,1.0,1,650,4950.0
manhattan,West Chelsea,500 West 23rd Street,0.5,1,467,4099.0
manhattan,Hell's Kitchen,305 West 50th Street,0.5,1,625,4027.0
manhattan,Chelsea,777 6th Avenue,1.0,1,641,5122.0
manhattan,Upper West Side,41 West 86th Street,0.5,1,306,2523.0
manhattan,Gramercy Park,220 East 22nd Street,0.5,1,354,4506.0
manhattan,Hamilton Heights,3620 Broadway,4.0,2,0,3900.0
manhattan,Lincoln Square,228 West 71st Street,2.0,2,719,4697.0
manhattan,Lincoln Square,251 West 71st Street,2.0,2,0,6950.0
manhattan,Turtle Bay,160 E 48th Street,3.0,2,1157,8100.0
manhattan,Hudson Heights,636 West 174th Street,2.0,1,0,2450.0
manhattan,Inwood,222 Seaman Avenue,1.0,1,0,1975.0
manhattan,Central Harlem,275 West 144th Street,3.0,1,900,2675.0
manhattan,East Harlem,244 East 117th Street,2.0,1,0,2300.0
manhattan,Battery Park City,41 River Ter,1.0,1,635,5575.0
manhattan,Lincoln Square,75 West End Avenue,0.5,1,0,3200.0
manhattan,Lincoln Square,75 West End Avenue,0.5,1,0,3250.0
manhattan,Hamilton Heights,610 West 152nd Street,4.0,1,0,3350.0
manhattan,Hudson Yards,455 West 34th Street,2.0,1,0,2995.0
manhattan,Midtown South,100 West 31st Street,0.5,1,0,4765.0
manhattan,New_Dev,675 West 59th Street,1.0,1,810,10237.0
manhattan,Upper West Side,50 West 91st Street,3.0,2,0,6250.0
manhattan,East Village,337 East Tenth Street,1.0,1,0,3200.0
manhattan,Gramercy Park,220 East 22nd Street,0.5,1,354,4506.0
manhattan,East Village,40 1/2 Saint Marks Place,1.0,1,0,3400.0
manhattan,Lower East Side,210 Rivington Street,3.0,1,0,4690.0
manhattan,Beekman,401 East 50th Street,3.0,2,0,5400.0
manhattan,East Village,176 East Third Street,2.0,1,0,4744.0
manhattan,Upper West Side,76 West 85th Street,1.0,1,0,3600.0
manhattan,Lower East Side,154 Allen Street,1.0,1,0,2695.0
manhattan,East Harlem,1954 First Avenue,2.0,1,0,2850.0
manhattan,East Harlem,1569 Lexington Avenue,1.0,1,0,2225.0
manhattan,East Harlem,1569 Lexington Avenue,1.0,1,0,2300.0
manhattan,West Chelsea,312 11th Avenue,1.0,1,686,4595.0
manhattan,Chelsea,200 W 26th Street,2.0,2,0,7325.0
manhattan,Upper West Side,45 West 90th Street,2.0,2,0,4400.0
manhattan,Roosevelt Island,546 Main Street,0.5,1,0,2267.0
manhattan,Lincoln Square,101 West End Avenue,1.0,1,795,6298.0
manhattan,Roosevelt Island,560 Main Street,2.0,1,0,3812.0
manhattan,Nolita,57 Kenmare Street,3.0,1,0,5000.0
manhattan,Flatiron,37 West 21st Street,2.0,2,1097,8309.0
manhattan,Flatiron,37 West 21st Street,1.0,1,767,5677.0
manhattan,Midtown,260 West 52nd Street,0.5,1,539,3995.0
manhattan,Midtown,260 West 52nd Street,0.5,1,531,3480.0
manhattan,Flatiron,37 West 21st Street,2.0,2,1004,9601.0
manhattan,Lenox Hill,1274 First Avenue,2.0,1,0,3000.0
manhattan,Upper West Side,319 West 101st Street,3.0,3,0,6995.0
manhattan,Lincoln Square,101 West End Avenue,3.0,2,1140,10459.0
manhattan,Lincoln Square,33 West End Avenue,2.0,2,0,9995.0
manhattan,Tribeca,105 Duane Street,1.0,1,0,5995.0
manhattan,Gramercy Park,210 East 21st Street,1.0,1,0,3300.0
manhattan,NoMad,776 Sixth Avenue,1.0,1,586,5172.0
manhattan,Central Harlem,434 Lenox Avenue,2.0,1,1000,2699.0
manhattan,Lower East Side,106 Ridge Street,4.0,1.5,0,7500.0
manhattan,Washington Heights,130 Fort Washington Avenue,2.0,2,900,2575.0
manhattan,Lincoln Square,30 West 63rd Street,1.0,1,663,5300.0
manhattan,Hamilton Heights,565 West 144th Street,4.0,2,0,4300.0
manhattan,Hamilton Heights,565 West 144th Street,1.0,1,0,2150.0
manhattan,Hamilton Heights,565 West 144th Street,5.0,2,0,5000.0
manhattan,Upper West Side,42 West 76th Street,1.0,1.5,0,3000.0
manhattan,Hamilton Heights,565 West 144th Street,4.0,2,0,4300.0
manhattan,Lenox Hill,220 East 72nd Street,2.0,2.5,0,9100.0
manhattan,Murray Hill,41 Park Avenue,1.0,1,700,8050.0
manhattan,Hell's Kitchen,346 West 47th Street,0.5,1,0,2275.0
manhattan,Financial District,95 Wall Street,0.5,1,551,3701.0
manhattan,Sutton Place,1065 Second Avenue,3.0,3,1540,12333.0
manhattan,Financial District,95 Wall Street,0.5,1,425,3529.0
manhattan,Financial District,10 Hanover Square,1.0,1,781,4797.0
manhattan,Financial District,10 Hanover Square,0.5,1,581,3466.0
manhattan,Financial District,95 Wall Street,0.5,1,618,3691.0
manhattan,Hell's Kitchen,450 W 42nd Street,1.0,1,0,4830.0
manhattan,Hudson Heights,44 Bennett Avenue,1.0,1,0,2050.0
manhattan,Washington Heights,664 West 163rd Street,3.0,1,0,2995.0
manhattan,Noho,40 Bond Street,3.0,4,2881,24000.0
manhattan,Lenox Hill,321 East 66th Street,0.5,1,0,2400.0
manhattan,Gramercy Park,1 Irving Place,1.0,1,653,5000.0
manhattan,South Harlem,2074 Frederic Douglas Boulevard,1.0,1,0,2595.0
manhattan,Manhattan Valley,249 West 109th Street,2.0,1,0,2850.0
manhattan,Washington Heights,570 West 156th Street,1.0,1,0,1895.0
manhattan,NoMad,776 Sixth Avenue,1.0,1,586,5422.0
manhattan,New_Dev,158 E 126th Street,1.0,1,710,4500.0
manhattan,East Harlem,1569 Lexington Avenue,2.0,1,0,2795.0
manhattan,Midtown,70 West 45th Street,4.0,3.5,2555,20000.0
manhattan,Greenwich Village,201 Sullivan Street,0.5,1,0,2895.0
manhattan,Hamilton Heights,565 West 144th Street,0.5,1,0,2049.0
manhattan,Chelsea,270 West 17th Street,1.0,1,650,4500.0
manhattan,Washington Heights,571 West 156th Street,1.0,1,0,1895.0
manhattan,Hudson Heights,736 West 181st Street,1.0,1,0,1650.0
manhattan,Hell's Kitchen,450 W 42nd Street,1.0,1,0,4730.0
manhattan,Chinatown,15 Essex Street,2.0,1,0,3395.0
manhattan,Lincoln Square,200 West 60th Street,2.0,2,0,7500.0
manhattan,Chelsea,160 West 24th Street,1.0,1,657,6287.0
manhattan,Murray Hill,325 Lexington Avenue,0.5,1,591,4300.0
manhattan,Turtle Bay,160 E 48th Street,1.0,1,690,4850.0
manhattan,Hudson Heights,615 Fort Washington Avenue,4.0,2,0,3400.0
manhattan,Lower East Side,203 Rivington Street,1.0,1,0,3475.0
manhattan,Washington Heights,664 West 163rd Street,3.0,1,0,3300.0
manhattan,Lenox Hill,326 East 78th Street,0.5,1,0,1995.0
manhattan,East Harlem,118 East 102nd Street,0.5,1,0,1850.0
manhattan,Yorkville,318 East 90th Street,2.0,1,0,3995.0
manhattan,Gramercy Park,130 East 17th Street,1.0,1,500,3250.0
manhattan,Lower East Side,188 Orchard Street,1.0,1,0,2995.0
manhattan,New_Dev,685 First Avenue,3.0,2,1408,11450.0
manhattan,Chelsea,105 W 29th Street,1.0,1,744,5883.0
manhattan,Hamilton Heights,628 West 151st Street,2.0,2,693,3699.0
manhattan,New_Dev,35 Hudson Yards,4.0,4.5,3436,34500.0
manhattan,East Village,61 East Third Street,2.0,1,0,3800.0
manhattan,Lincoln Square,101 West End Avenue,1.0,1,672,5429.0
manhattan,Lower East Side,85 Attorney Street,4.0,2,0,7400.0
manhattan,New_Dev,35 Hudson Yards,3.0,3.5,2581,26000.0
manhattan,Central Harlem,203 West 144th Street,3.0,1,1185,2500.0
manhattan,East Village,59 East 3rd Street,0.5,1,0,3000.0
manhattan,New_Dev,507 West 28th Street,1.0,1,0,4713.0
manhattan,Washington Heights,713 West 170th Street,1.0,1,0,1850.0
manhattan,New_Dev,35 Hudson Yards,3.0,3.5,2871,26500.0
manhattan,New_Dev,685 First Avenue,0.5,1,718,4620.0
manhattan,Murray Hill,237 East 34th Street,2.0,2,0,7250.0
manhattan,Lincoln Square,400 West 63rd Street,1.0,1,589,4535.0
manhattan,Lincoln Square,33 West End Avenue,2.0,2,0,9995.0
manhattan,Kips Bay,229 East 24th Street,4.0,2,0,8000.0
manhattan,Chinatown,36 Orchard Street,2.0,1,0,3000.0
manhattan,NoMad,776 Sixth Avenue,1.0,1,586,5172.0
manhattan,Greenwich Village,211 Thompson Street,0.5,1,500,2800.0
manhattan,Hudson Heights,44 Bennett Avenue,1.0,1,0,2350.0
manhattan,Midtown,1600 Broadway,1.0,1,889,6480.0
manhattan,Battery Park City,211 N End Avenue,3.0,2,1430,10000.0
manhattan,Kips Bay,149 East 33rd Street,1.0,1,0,2200.0
manhattan,Nolita,86 Kenmare Street,2.0,1,0,4400.0
manhattan,Gramercy Park,338 East 15th Street,1.0,1,0,2995.0
manhattan,Yorkville,1760 Second Avenue,0.5,1,0,2800.0
manhattan,Soho,93 Mercer Street,1.0,2,1950,8500.0
manhattan,Sutton Place,400 E 57th Street,1.0,1,0,4183.0
manhattan,Turtle Bay,160 E 48th Street,1.0,1,690,4850.0
manhattan,Central Park South,120 Central Park South,2.0,2,0,11500.0
manhattan,Yorkville,1457 Third Avenue,4.0,2,0,5200.0
manhattan,Turtle Bay,160 E 48th Street,0.5,1,435,4150.0
manhattan,East Village,713 East 9th Street,1.0,1,0,2600.0
manhattan,Yorkville,509 E 88th Street,1.0,1,520,2888.0
manhattan,Lenox Hill,509 East 73rd Street,2.0,1,0,2850.0
manhattan,East Harlem,305 East 110th Street,3.0,1,1000,2699.0
manhattan,New_Dev,77 Charlton,1.0,1,0,7100.0
manhattan,East Village,59 First Avenue,1.0,1,0,2995.0
manhattan,Lenox Hill,536 East 79th Street,0.5,1,0,2326.0
manhattan,Yorkville,1675 York Avenue,1.0,1,0,3895.0
manhattan,Murray Hill,240 East 39th Street,1.0,1,0,4495.0
manhattan,Chelsea,120 West 21st Street,1.0,1,633,5439.0
manhattan,Manhattan Valley,57 West 106th Street,2.0,1,0,3450.0
manhattan,Hell's Kitchen,550 W 45th Street,1.0,1,0,4695.0
manhattan,East Village,520 East 11th Street,2.0,1,0,3490.0
manhattan,New_Dev,675 West 59th Street,2.0,2.5,1500,15730.0
manhattan,East Village,124 East 4th Street,0.5,1,0,2295.0
manhattan,Lenox Hill,191 East 76th Street,1.0,1,675,2850.0
manhattan,Roosevelt Island,888 Main Street,3.0,2,1316,7190.0
manhattan,New_Dev,15 West 61st Street,2.0,2,1340,15000.0
manhattan,Hell's Kitchen,350 West 42nd Street,1.0,1,0,3950.0
manhattan,Two Bridges,117 Henry Street,2.0,1,0,2800.0
manhattan,Hamilton Heights,601 West 141st Street,4.0,1,0,3699.0
manhattan,East Village,201 East 12th Street GARDEN-4,1.0,2,1400,6000.0
manhattan,Tribeca,50 Murray Street,3.0,2,0,6500.0
manhattan,Gramercy Park,1 Irving Place,1.0,1,653,5000.0
manhattan,Lincoln Square,160 Riverside Boulevard,1.0,1,679,4121.0
manhattan,Fort George,1520 Saint Nicholas's Avenue,3.0,1,0,2891.0
manhattan,Lower East Side,150 Stanton Street,3.0,1,0,5995.0
manhattan,New_Dev,400 West 61st Street,2.0,2.5,1324,12780.0
manhattan,Murray Hill,225 East 36th Street,0.5,1,0,2700.0
manhattan,Yorkville,389 East 89th Street,2.0,2,1113,6500.0
manhattan,Hell's Kitchen,605 W 42nd Street,1.0,1,0,4800.0
manhattan,Manhattan Valley,253 West 109th Street,2.0,1,0,2850.0
manhattan,Battery Park City,99 Battery Place,0.5,1,557,3450.0
manhattan,Tribeca,50 Murray Street,3.0,2,0,8999.0
