Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
queens,Rego Park,66-17 Burns Street,2.0,1.0,857.76,2700.0
queens,Astoria,24-35 38th Street,2.0,1.0,834.86,2000.0
queens,Long Island City,29-59 Northern Boulevard,2.0,1.0,963.13,5921.0
queens,Ditmars-Steinway,20-01 74th Street,3.0,2.0,1300.0,2995.0
queens,Ditmars-Steinway,22-07 36th Street,1.0,1.0,1200.0,950.0
queens,Jackson Heights,32-30 93rd Street,1.0,1.0,725.0,1775.0
queens,Whitestone,145-07 11th Avenue,2.0,1.0,851.22,2500.0
queens,Astoria,32-17 44th Street,3.0,1.5,1218.76,3000.0
queens,New_Dev,43-20 52nd Street,2.0,2.0,1194.98,3575.0
queens,Ridgewood,61-17 68th Avenue,1.0,1.0,644.51,2200.0
queens,Kew Gardens,83-60 118th Street,0.5,1.0,539.53,2000.0
queens,Astoria,34-43 30th Street,1.0,1.0,635.0,1850.0
queens,Corona,96-08 57th Avenue,1.0,1.0,867.0,2052.0
queens,Elmhurst,88-08 Justice Avenue,2.0,2.0,1186.93,3329.0
queens,New_Dev,43-20 52nd Street,2.0,2.0,1182.71,3200.0
queens,Ridgewood,1829 Woodbine Street,3.0,1.5,1258.02,4200.0
queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,697.51,3820.0
queens,Rockaway All,134 Beach 122nd Street,2.0,1.0,846.31,2350.0
queens,Ridgewood,1817 Bleecker Street,4.0,2.0,1602.5,3995.0
queens,Rockaway All,134 Beach 122nd Street,1.0,1.0,637.97,2000.0
queens,Rockaway All,134 Beach 122nd Street,2.0,1.0,854.49,2600.0
queens,Jamaica Estates,183-11 Hillside Avenue,0.5,1.0,350.0,1550.0
queens,Murray Hill (Queens),144-25 33rd Avenue,1.0,1.0,631.43,1800.0
queens,Forest Hills,112-01 Queens Boulevard,2.0,2.0,1205.61,3900.0
queens,Astoria,30-80 42nd Street,3.0,1.0,1200.0,3300.0
queens,Astoria,25-40 31st Street,1.0,1.0,669.05,2950.0
queens,Astoria,10 Halletts Point,1.0,1.0,675.59,3150.0
queens,Jamaica,147-40 Archer Avenue,1.0,1.0,648.6,2325.0
queens,Hunters Point,42-22 27th Street,0.5,1.0,569.0,3277.0
queens,Jackson Heights,32-21 79th Street,2.0,1.0,849.58,2450.0
queens,Long Island City,29-59 Northern Boulevard,3.0,2.0,1487.27,6491.0
queens,Glendale,73-36 72nd Street,2.0,1.0,800.0,2300.0
queens,Hunters Point,42-20 27th Street,1.0,1.0,679.75,3277.0
queens,Glendale,70-01 69th Street,2.0,1.0,800.0,2550.0
queens,Elmhurst,90-02 Queens Boulevard,2.0,1.0,867.57,3000.0
queens,Hunters Point,42-20 27th Street,1.0,1.0,679.75,3277.0
queens,Kew Gardens,83-31 116th Street,2.0,1.0,838.13,2100.0
queens,Astoria,30-78 43rd Street,2.0,2.0,900.0,4600.0
queens,Astoria,25-71 22nd Street,1.0,1.0,700.0,2350.0
queens,New_Dev,152-11 89th Avenue,3.0,2.5,1300.0,4850.0
queens,Astoria,34-46 Vernon Boulevard,2.0,2.0,1232.44,4720.0
queens,Astoria,10 Halletts Point,1.0,1.0,673.89,3098.0
queens,Hunters Point,42-20 27th Street,0.5,1.0,572.44,3006.0
queens,Astoria,25-10 31st Avenue,1.0,1.0,649.42,2350.0
queens,Long Island City,29-59 Northern Boulevard,2.0,2.0,1286.22,6364.0
queens,New_Dev,152-11 89th Avenue,0.5,1.0,537.89,1950.0
queens,Astoria,30-93 Steinway Street,2.0,1.0,841.4,2200.0
queens,Jackson Heights,32-30 93rd Street,1.0,1.0,750.0,1800.0
queens,Sunnyside,47-12 39th Street,2.0,1.0,851.22,2500.0
queens,Long Island City,23-10 41st Avenue,2.0,2.0,1281.35,6215.0
queens,Woodside,41-29 53rd Street,0.5,1.0,250.0,1500.0
queens,Hunters Point,2-14 50th Avenue,2.0,2.0,1267.28,5785.0
queens,Kew Gardens,85-31 120th Street,0.5,1.0,525.0,1600.0
queens,Astoria,21-21 33rd Avenue,3.0,2.0,1381.24,3250.0
queens,Rego Park,98-05 67th Avenue,1.0,1.0,710.0,2125.0
queens,Long Island City,29-22 Northern Boulevard,1.0,1.0,722.0,3620.0
queens,New_Dev,44-41 Purves Street,1.0,1.0,630.0,4300.0
queens,Astoria,40-02 Broadway,1.0,1.0,670.69,3000.0
queens,Long Island City,29-59 Northern Boulevard,3.0,2.0,1487.27,6491.0
queens,Forest Hills,110-16 63rd Avenue,1.0,1.0,629.79,1750.0
queens,Forest Hills,"6120 Grand Central Parkway,",1.0,1.0,875.0,1850.0
queens,Ridgewood,1662 Grove Street,4.0,1.0,1241.72,2400.0
queens,Forest Hills,112-41 72 Road,1.0,1.0,639.61,2050.0
queens,Forest Hills,110-19 72 Road,1.0,1.0,700.0,1795.0
queens,Oakland Gardens,212-04 73rd Avenue,1.0,1.0,795.0,1825.0
queens,Clearview,15-20 201st Street,1.0,1.0,650.0,2150.0
queens,East Flushing,170-20 Lithonia Avenue,2.0,1.0,844.67,2300.0
queens,East Flushing,192-10 Station Road,1.0,1.0,637.97,2000.0
queens,Jamaica,147-40 Archer Avenue,1.0,1.0,647.62,2295.0
queens,Hunters Point,22-43 Jackson Avenue,1.0,1.0,652.0,3600.0
queens,Woodside,39-46 57th Street,2.0,1.0,854.49,2600.0
queens,Ditmars-Steinway,21-78 35th Street,3.0,1.0,1043.19,2350.0
queens,Long Island City,29-59 Northern Boulevard,0.5,1.0,577.44,3159.0
queens,Ditmars-Steinway,19-24 23 Road,2.0,1.0,847.94,2400.0
queens,Astoria,25-05 30th Avenue,1.0,1.0,634.7,1900.0
queens,Briarwood,138-28 Queens Boulevard,2.0,1.0,950.0,2850.0
queens,Astoria,25-55 36th Street,3.0,3.0,1300.0,4500.0
queens,Jackson Heights,78-14 24th Avenue,1.0,1.0,637.81,1995.0
queens,Forest Hills,72-61 113th Street,0.5,1.0,526.44,1600.0
queens,Forest Hills,109-20 Queens Boulevard,1.0,1.0,750.0,2120.0
queens,Astoria,25-26 48th Street,2.0,1.0,867.57,3000.0
queens,Bayside,39-22 212nd Street,3.0,2.0,1200.0,2850.0
queens,Corona,97-05 Horace Harding Expressway,1.0,1.0,871.0,1977.0
queens,Kew Gardens,82-76 116th Street,1.0,1.0,480.0,1935.0
queens,Lindenwood,155-35 77th Street,1.0,1.0,631.4,1799.0
queens,Forest Hills,101-16 67 Drive,1.0,1.0,634.7,1900.0
queens,New_Dev,28-40 Jackson Avenue,2.0,2.0,1248.73,5218.0
queens,Briarwood,80-09 134th Street,1.0,1.0,637.97,2000.0
queens,Hunters Point,27-21 44 Drive,1.0,1.0,632.0,3400.0
queens,Forest Hills,67-103 Exeter Street,3.0,2.0,1348.0,4000.0
queens,Ditmars-Steinway,22-13 37th Street,2.0,1.0,1000.0,3500.0
queens,Forest Hills,65-45 Yellowstone Boulevard,1.0,1.0,629.79,1750.0
queens,Ridgewood,61-49 Linden Street,2.0,1.0,870.84,3100.0
queens,Rego Park,98-51 Queens Boulevard,2.0,1.5,1007.15,2550.0
queens,Murray Hill (Queens),34-15 Parsons Boulevard,1.0,1.0,639.61,2050.0
queens,Murray Hill (Queens),34-15 Parsons Boulevard,2.0,1.0,847.94,2400.0
queens,Corona,96-04 57th Avenue,1.0,1.0,808.0,1968.0
queens,Elmhurst,88-08 Justice Avenue,2.0,2.0,1186.93,3329.0
queens,Astoria,31-56 29th Street,1.0,1.0,626.52,1650.0
queens,Astoria,31-56 29th Street,0.5,1.0,518.26,1350.0
queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0
queens,Rego Park,99-60 64th Avenue,1.0,1.0,641.24,2100.0
queens,Rego Park,99-60 64th Avenue,1.0,1.0,641.24,2100.0
queens,Rego Park,99-65 64 Road,1.0,1.0,641.24,2100.0
queens,Ridgewood,71-13 60 Lane,1.0,1.0,815.0,2400.0
queens,Rego Park,63-50 Wetherole Street,1.0,1.0,650.0,1650.0
queens,Astoria,24-46 Steinway Street,1.0,1.0,700.0,2200.0
queens,Ditmars-Steinway,20-07 43rd Street,1.0,1.0,633.06,1850.0
queens,Jackson Heights,25-26 83rd Street FAMILY-HOUSE,3.0,1.5,1366.0,4700.0
queens,Hunters Point,4-74 48th Avenue,1.0,1.0,921.0,4200.0
queens,Hunters Point,4-75 48th Avenue,2.0,2.0,1094.0,4855.0
queens,Forest Hills,109-19 72 Road,1.0,1.0,843.0,3400.0
queens,Astoria,28-16 Astoria Boulevard,3.0,1.5,1200.0,3300.0
queens,Ridgewood,1869 Madison Street,4.0,2.0,1596.12,3800.0
queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0
queens,Astoria,40-05 Broadway,1.0,1.0,664.14,2800.0
queens,Bayswater,31-20 Westbourne Avenue,4.0,1.5,1000.0,2525.0
queens,Ditmars-Steinway,19-67 78th Street,2.0,1.0,841.4,2200.0
queens,Astoria,32-61 33rd Street,1.0,1.0,636.34,1950.0
queens,Ridgewood,1614 Jefferson Avenue,4.0,2.0,1602.66,4000.0
queens,Kew Gardens,83-46 118th Street,2.0,1.0,850.0,2395.0
queens,Far Rockaway,175 Beach 91st Street,3.0,1.0,1000.0,2500.0
queens,Kew Gardens,83-46 118th Street,0.5,1.0,550.0,1400.0
queens,Forest Hills,69-15 Yellowston Boulevard,1.0,1.0,900.0,2175.0
queens,New_Dev,44-28 Purves Street,2.0,2.0,1252.23,5325.0
queens,Astoria,30-83 Crescent Street,1.0,1.0,810.0,2600.0
