Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
bronx,Parkchester,2130 East Tremont Avenue,2.0,1.0,839.76,2150.0
bronx,Fordham,2482 Tiebout Avenue,3.0,1.0,1053.01,2650.0
bronx,New_Dev,2401 3rd Avenue,2.0,2.0,1235.12,4802.0
bronx,Mott Haven,101 Bruckner Boulevard,1.0,1.0,647.79,2300.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1185.99,3300.0
bronx,New_Dev,2401 3rd Avenue,2.0,2.0,1240.36,4962.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1182.71,3200.0
bronx,Mt. Hope,1881 Grand Concourse,2.0,1.0,839.76,2150.0
bronx,Crotona Park East,1536 Longfellow Avenue,4.0,1.0,1240.08,2350.0
bronx,Throgs Neck,194 Kearney Avenue,3.0,1.0,1332.0,2850.0
bronx,Mott Haven,329 East 132nd Street,0.5,1.0,544.43,2150.0
bronx,City Island,412 Minnieford Avenue,3.0,2.0,1325.0,4500.0
bronx,Riverdale,3240 Henry Hudson Parkway East,4.0,3.0,1922.71,4350.0
bronx,North New York,454 East 138th Street,0.5,1.0,532.59,1788.0
bronx,Concourse,860 Grand Concourse,1.0,1.0,750.0,1950.0
bronx,New_Dev,276 Grand Concourse,2.0,2.0,1190.89,3450.0
bronx,Riverdale,3333 Henry Hudson Parkway,0.5,2.0,943.0,4900.0
bronx,Melrose,837 Washington Avenue,1.0,1.0,675.0,1800.0
bronx,Norwood,183 East Mosholu Parkway North,3.0,1.0,1800.0,2800.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,577.15,3150.0
bronx,Norwood,75 West Mosholu Parkway North,0.5,1.0,521.53,1450.0
bronx,Williamsbridge,900A East 213rd Street,3.0,1.0,1039.92,2250.0
bronx,Riverdale,5900 Arlington Avenue,0.5,1.0,534.62,1850.0
bronx,West Farms,946 Bronx Park South,1.0,1.0,626.52,1650.0
bronx,Pelham Parkway,2198 Cruger Avenue,3.0,1.0,1048.1,2500.0
bronx,New_Dev,2401 3rd Avenue,2.0,2.0,1240.19,4957.0
bronx,New_Dev,2401 3rd Avenue,2.0,2.0,1240.69,4972.0
bronx,Mott Haven,101 Bruckner Boulevard,1.0,2.0,998.91,3600.0
bronx,Spuyten Duyvil,2750 Johnson Avenue,3.0,2.0,1400.0,3900.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,580.62,3256.0
bronx,Parkchester,2240 East Tremont Avenue,0.5,1.0,395.0,1350.0
bronx,University Heights,2265 University Avenue,0.5,1.0,521.53,1450.0
bronx,Highbridge,1329 Inwood Avenue,4.0,1.0,1261.31,2999.0
bronx,New_Dev,228 East 135th Street,2.0,1.0,861.03,2800.0
bronx,Highbridge,1329 Inwood Avenue,4.0,1.0,1253.17,2750.0
bronx,City Island,535 Minnieford Avenue,3.0,2.0,1300.0,2950.0
bronx,New_Dev,276 Grand Concourse,3.0,2.0,1410.68,4150.0
bronx,New_Dev,276 Grand Concourse,2.0,2.0,1194.16,3550.0
bronx,New_Dev,276 Grand Concourse,2.0,2.0,1190.89,3450.0
bronx,University Heights,30 West 181st Street,3.0,2.0,1363.24,2700.0
bronx,New_Dev,276 Grand Concourse,1.0,1.0,670.69,3000.0
bronx,Spuyten Duyvil,3300 Netherland Avenue,1.0,1.0,642.88,2150.0
bronx,Spuyten Duyvil,3300 Netherland Avenue,2.0,2.0,1000.0,2650.0
bronx,New_Dev,2401 3rd Avenue,2.0,2.0,1234.93,4796.0
bronx,New_Dev,224 East 135th Street,2.0,1.0,881.71,3432.0
bronx,New_Dev,276 Grand Concourse,0.5,1.0,560.79,2650.0
bronx,New_Dev,276 Grand Concourse,0.5,1.0,544.93,2165.0
bronx,New_Dev,2401 3rd Avenue,1.0,1.0,675.0,3132.0
bronx,New_Dev,2401 3rd Avenue,3.0,2.0,1439.31,5025.0
bronx,Highbridge,1190 Shakespeare Avenue,1.0,1.0,630.94,1785.0
bronx,Kingsbridge Heights,3111 Heath Avenue,1.0,1.0,631.26,1795.0
bronx,Bedford Park,2876 Jerome Avenue,0.5,1.0,523.99,1525.0
bronx,Throgs Neck,928 Quincy Avenue,2.0,1.0,834.86,2000.0
bronx,Concourse,1241 College Avenue,2.0,1.0,833.22,1950.0
bronx,Mott Haven,112 Lincoln Avenue,0.5,1.0,542.8,2100.0
bronx,Soundview,1207 Boynton Avenue,1.0,1.0,620.8,1475.0
bronx,Morris Park,1614 Haight Avenue,2.0,1.0,1000.0,2095.0
bronx,Crotona Park East,1169 Hoe Avenue,2.0,1.0,848.76,2425.0
bronx,Crotona Park East,1536 Longfellow Avenue,4.0,1.0,1240.08,2350.0
bronx,Melrose,425 East 154th Street,1.0,1.0,750.0,1895.0
bronx,Wakefield,652 East 230th Street,3.0,1.0,1000.0,2300.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,439.0,2905.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1185.99,3300.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1182.71,3200.0
bronx,Parkchester,2220 East Tremont Avenue,1.0,1.0,621.0,1600.0
bronx,Mott Haven,329 East 132nd Street,1.0,1.0,644.51,2200.0
bronx,Melrose,706 Courtlandt Avenue,2.0,1.0,831.59,1900.0
bronx,Woodstock,3044 Third Avenue,1.0,1.0,631.43,1800.0
bronx,Belmont,667 East 187th Street,2.0,1.0,822.59,1625.0
bronx,Mott Haven,112 Lincoln Avenue,1.0,1.0,659.24,2650.0
bronx,University Heights,2115 Davidson Avenue,3.0,2.0,1083.0,2800.0
bronx,Riverdale,3333 Henry Hudson Parkway,0.5,2.0,943.0,4900.0
bronx,Crotona Park East,1169 Hoe Avenue,2.0,1.0,848.76,2425.0
bronx,Highbridge,1030 Woodycrest Avenue,1.0,1.0,628.97,1725.0
bronx,Riverdale,3671 Hudson Manor Terrace,0.5,1.0,602.0,2200.0
bronx,New_Dev,2401 3rd Avenue,2.0,2.0,1240.69,4972.0
bronx,Bedford Park,3106 Villa Avenue,4.0,1.0,1235.01,2195.0
bronx,New_Dev,425 Grand Concourse,3.0,1.0,1053.86,2676.0
bronx,New_Dev,425 Grand Concourse,2.0,1.0,845.42,2323.0
bronx,New_Dev,425 Grand Concourse,1.0,1.0,635.55,1926.0
bronx,New_Dev,425 Grand Concourse,0.5,1.0,524.22,1532.0
bronx,Mott Haven,101 Bruckner Boulevard,1.0,1.0,647.79,2300.0
bronx,Highbridge,1329 Inwood Avenue,4.0,1.0,1249.9,2650.0
bronx,Riverdale,5415 Netherland Avenue,1.0,1.0,641.24,2100.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1185.99,3300.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,577.15,3150.0
bronx,New_Dev,2401 3rd Avenue,1.0,1.0,677.69,3214.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1182.71,3200.0
bronx,Riverdale,5800 Arlington Avenue,0.5,1.0,539.53,2000.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,579.47,3221.0
bronx,North New York,534 Jackson Avenue,2.0,1.0,834.04,1975.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1185.99,3300.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1182.71,3200.0
bronx,Country Club,1110 Stadium Avenue,1.0,1.0,641.24,2100.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,577.15,3150.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,580.62,3256.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,579.47,3221.0
bronx,Williamsbridge,831 Bartholdi Street,1.0,1.0,631.43,1800.0
bronx,Concourse,853 Walton Avenue,2.0,1.0,838.95,2125.0
bronx,New_Dev,2401 3rd Avenue,1.0,1.0,676.51,3178.0
bronx,Fordham,2482 Tiebout Avenue,3.0,1.0,1053.01,2650.0
bronx,Kingsbridge Heights,3340 Fort Independence Street,2.0,1.0,843.04,2250.0
bronx,Norwood,3341 Reservior Oval West,3.0,2.0,1356.7,2500.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,439.0,2905.0
bronx,Crotona Park East,1169 Hoe Avenue,3.0,1.0,1059.52,2849.0
bronx,Crotona Park East,1169 Hoe Avenue,2.0,1.0,848.76,2425.0
bronx,North New York,438 East 134th Street,3.0,1.0,1038.29,2200.0
bronx,Riverdale,6049 Huxley Avenue,3.0,2.0,1600.0,4700.0
bronx,University Heights,2115 Davidson Avenue,1.0,1.0,625.0,1950.0
bronx,Bronxwood,3013 Barker Avenue,0.5,1.0,531.35,1750.0
bronx,Spuyten Duyvil,3225 Johnson Avenue,2.0,1.0,844.67,2300.0
bronx,Spuyten Duyvil,2287 Johnson Avenue,1.0,1.0,782.0,2500.0
bronx,Woodstock,497 East 156th Street,1.0,1.0,624.07,1575.0
bronx,Melrose,837 Washington Avenue,1.0,1.0,675.0,1800.0
bronx,New_Dev,224 East 135th Street,2.0,1.0,861.03,2800.0
bronx,Mott Haven,101 Bruckner Boulevard,1.0,2.0,998.91,3600.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1185.99,3300.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,577.15,3150.0
bronx,Bronx,4614 Wilder Avenue,2.0,1.0,851.22,2500.0
bronx,Norwood,3071 Perry Avenue,1.0,1.0,626.52,1650.0
bronx,Spuyten Duyvil,3660 Oxford Avenue,1.0,1.0,1000.0,2400.0
bronx,Van Nest,1869 Wallace Avenue,3.0,1.0,1041.56,2300.0
bronx,Mott Haven,101 Bruckner Boulevard,1.0,1.0,647.79,2300.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,1182.71,3200.0
bronx,Fordham,2482 Tiebout Avenue,3.0,1.0,1053.01,2650.0
bronx,Tremont,253 East 181st Street,1.0,1.0,626.52,1650.0
bronx,Tremont,253 East 181st Street,0.5,1.0,524.09,1528.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,577.15,3150.0
bronx,New_Dev,228 East 135th Street,2.0,1.0,861.03,2800.0
bronx,Bronxwood,2572 Bronxwood Avenue,3.0,1.0,1100.0,2400.0
bronx,Morrisania,790 East 169th Street,2.0,1.0,844.67,2300.0
bronx,New_Dev,2401 3rd Avenue,1.0,1.0,677.69,3214.0
bronx,Fordham,55 East 196th Street,2.0,1.0,838.13,2100.0
bronx,Riverdale,640 West 237th Street,2.0,2.5,1600.0,5500.0
bronx,Kingsbridge,302 West 236th Street,2.0,1.0,900.0,2200.0
bronx,Highbridge,1329 Inwood Avenue,3.0,1.0,1056.28,2750.0
bronx,Highbridge,1329 Inwood Avenue,3.0,1.0,1048.79,2521.0
bronx,University Heights,1 West 182nd Street,1.0,1.0,624.88,1600.0
bronx,Mott Haven,25 Bruckner Boulevard,1.0,1.0,665.78,2850.0
bronx,Riverdale,6010 Spencer Avenue,3.0,3.0,1691.47,3300.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,575.35,3095.0
bronx,Crotona Park East,1169 Hoe Avenue,2.0,1.0,848.76,2425.0
bronx,New_Dev,276 Grand Concourse,2.0,2.0,1194.16,3550.0
bronx,Spuyten Duyvil,3215 Arlington Avenue,1.0,1.0,800.0,1995.0
bronx,Fieldston,351 West 245th Street,5.0,3.5,3754.0,9500.0
bronx,New_Dev,2401 3rd Avenue,1.0,1.0,677.69,3214.0
bronx,Pelham Parkway,2197 Cruger Avenue,2.0,1.0,843.04,2250.0
bronx,Pelham Parkway,2199 Cruger Avenue,2.0,1.0,839.76,2150.0
bronx,Spuyten Duyvil,530 West 236th Street,2.0,2.0,1184.35,3250.0
bronx,Fordham,2420 Creston Avenue,2.0,1.0,821.77,1600.0
bronx,Country Club,1130 Stadium Avenue,1.0,1.0,634.54,1895.0
bronx,Laconia,2546 Laconia Avenue,3.0,1.0,1054.65,2700.0
bronx,Edenwald,4040 Grace Avenue,0.5,1.0,547.71,2250.0
bronx,Spuyten Duyvil,3215 Arlington Avenue,2.0,1.0,1020.0,2450.0
bronx,Concourse,1521 Sheridan Avenue,0.5,1.0,510.0,1500.0
bronx,Williamsbridge,900A East 213rd Street,3.0,1.0,1039.92,2250.0
bronx,New_Dev,276 Grand Concourse,0.5,1.0,544.93,2165.0
bronx,Concourse,1711 Morris Avenue,1.0,1.0,700.0,1750.0
bronx,Kingsbridge Heights,3880 Orloff Avenue,2.0,1.0,852.59,2542.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,439.0,2905.0
bronx,Kingsbridge Heights,3880 Orloff Avenue,2.0,1.0,846.14,2345.0
bronx,Castle Hill,2068 Story Avenue,2.0,1.0,825.04,1700.0
bronx,Soundview,1772 East 172nd Street,1.0,1.0,629.46,1740.0
bronx,Soundview,1772 East 172nd Street,1.0,1.0,617.75,1382.0
bronx,North New York,454 East 138th Street,1.0,1.0,633.65,1868.0
bronx,Fordham,2825 Grand Concourse,1.0,1.0,631.43,1800.0
bronx,Mott Haven,39 Bruckner Boulevard,2.0,1.0,850.0,2350.0
bronx,Concourse,1132 Grant Avenue,3.0,1.0,1250.0,2550.0
bronx,Mott Haven,25 Bruckner Boulevard,2.0,2.0,1197.44,3650.0
bronx,Fordham,2482 Tiebout Avenue,3.0,1.0,1053.01,2650.0
bronx,New_Dev,2401 3rd Avenue,2.0,2.0,1234.93,4796.0
bronx,Riverdale,3461 Irwin Avenue,3.0,1.0,1331.0,2695.0
bronx,Riverdale,6020 Huxley Avenue,3.0,1.0,1000.0,2700.0
bronx,New_Dev,2401 3rd Avenue,1.0,1.0,676.51,3178.0
bronx,University Heights,2170 University Avenue,0.5,1.0,523.01,1495.0
bronx,Laconia,1744 Givan Avenue,3.0,1.0,1000.0,2200.0
bronx,Laconia,1744 Givan Avenue,3.0,1.0,1000.0,2200.0
bronx,Tremont,2065 Ryer Avenue,2.0,1.0,719.0,2217.0
bronx,Tremont,2065 Ryer Avenue,1.0,1.0,420.0,1945.0
bronx,Riverdale,3333 Henry Hudson Parkway,1.0,1.0,648.0,2500.0
bronx,Tremont,2065 Ryer Avenue,0.5,1.0,274.0,1900.0
bronx,Spuyten Duyvil,3103 Fairfield Avenue,2.0,1.5,895.0,2350.0
bronx,Parkchester,1847 Cross Bronx Expressway,2.0,1.0,843.04,2250.0
bronx,New_Dev,276 Grand Concourse,2.0,2.0,1190.89,3450.0
bronx,Riverdale,3333 Henry Hudson Parkway,0.5,2.0,943.0,4900.0
bronx,Pelham Parkway,2198 Cruger Avenue,2.0,1.0,841.4,2200.0
bronx,Spuyten Duyvil,3240 Netherland Avenue,1.0,1.0,644.51,2200.0
bronx,New_Dev,2401 3rd Avenue,0.5,1.0,580.62,3256.0
bronx,Bronxwood,3013 Barker Avenue,2.0,1.0,846.31,2350.0
bronx,Mt. Hope,1755 Clay Avenue,1.0,1.0,626.52,1650.0
bronx,Riverdale,3707 Blackstone Avenue,3.0,2.0,1535.0,5000.0
bronx,Riverdale,3660 Waldo Avenue,3.0,1.0,1080.78,3499.0
bronx,Kingsbridge,4582 Manhattan College Parkway,1.0,1.0,700.0,2091.0
bronx,Riverdale,5535 Netherland Avenue,3.0,1.0,1071.0,3200.0
bronx,Crotona Park East,1326 Chisholm Street,1.0,1.0,634.7,1900.0
bronx,Fordham,2661 Marion Avenue,0.5,1.0,532.98,1800.0
bronx,Pelham Bay,2860 Buhre Avenue,1.0,1.0,634.7,1900.0
bronx,New_Dev,228 East 135th Street,1.0,1.0,645.99,2245.0
bronx,Williamsbridge,900A East 213rd Street,3.0,1.0,1039.92,2250.0
bronx,Bronxwood,3013 Barker Avenue,2.0,1.0,854.32,2595.0
bronx,Fordham,2585 Grand Concourse,2.0,1.0,834.04,1975.0
bronx,New_Dev,2401 3rd Avenue,2.0,2.0,1240.19,4957.0
bronx,Bronxwood,655 Pelham Parkway North,1.0,1.0,624.88,1600.0
